Time,Temperature of system I,Temperature of system II
2022/3/19 19:45,451.41,749.28
2022/3/19 19:46,287.71,558.82
2022/3/19 19:47,288.9,559.13
2022/3/19 19:48,288.9,559.05
2022/3/19 19:49,288.86,559.2
2022/3/19 19:50,288.68,559.04
2022/3/19 19:51,289.13,559.2
2022/3/19 19:52,288.38,558.87
2022/3/19 19:53,288.25,558.64
2022/3/19 19:54,288.51,558.87
2022/3/19 19:55,288.37,558.79
2022/3/19 19:56,289.13,558.95
2022/3/19 19:57,288.78,559.08
2022/3/19 19:58,288.2,558.99
2022/3/19 19:59,288.64,558.95
2022/3/19 20:00,289,558.89
2022/3/19 20:01,289.21,559.07
2022/3/19 20:02,288.9,558.94
2022/3/19 20:03,289.04,559.5
2022/3/19 20:04,288.42,559.08
2022/3/19 20:05,289,559.3
2022/3/19 20:06,288.37,558.98
2022/3/19 20:07,288.81,558.91
2022/3/19 20:08,288.81,559.02
2022/3/19 20:09,288.81,559.28
2022/3/19 20:10,288.33,558.9
2022/3/19 20:11,288.33,558.98
2022/3/19 20:12,288.95,558.84
2022/3/19 20:13,288.56,559.33
2022/3/19 20:14,289.13,559.24
2022/3/19 20:15,288.33,558.62
2022/3/19 20:16,289.08,559.06
2022/3/19 20:17,288.55,558.98
2022/3/19 20:18,288.82,559.08
2022/3/19 20:19,287.98,558.73
2022/3/19 20:20,289.31,558.95
2022/3/19 20:21,287.84,558.51
2022/3/19 20:22,288.73,559.15
2022/3/19 20:23,288.37,558.75
2022/3/19 20:24,287.05,558.48
2022/3/19 20:25,287.8,558.74
2022/3/19 20:26,287.53,559.67
2022/3/19 20:27,288.2,558.93
2022/3/19 20:28,286.92,558.96
2022/3/19 20:29,288.29,558.75
2022/3/19 20:30,288.95,559.03
2022/3/19 20:31,288.24,558.81
2022/3/19 20:32,289.04,559.32
2022/3/19 20:33,289.39,559.55
2022/3/19 20:34,288.02,558.93
2022/3/19 20:35,287.75,558.79
2022/3/19 20:36,288.78,558.99
2022/3/19 20:37,288.11,559.01
2022/3/19 20:38,288.73,559.11
2022/3/19 20:39,288.73,558.6
2022/3/19 20:40,288.11,558.55
2022/3/19 20:41,289.53,559.38
2022/3/19 20:42,288.29,558.59
2022/3/19 20:43,289.08,559.63
2022/3/19 20:44,288.77,558.95
2022/3/19 20:45,288.73,558.67
2022/3/19 20:46,288.25,558.43
2022/3/19 20:47,288.86,559.13
2022/3/19 20:48,288.42,558.85
2022/3/19 20:49,288.42,559.16
2022/3/19 20:50,288.29,559.02
2022/3/19 20:51,288.29,558.88
2022/3/19 20:52,288.68,559.08
2022/3/19 20:53,288.95,558.9
2022/3/19 20:54,288.55,559.57
2022/3/19 20:55,287.98,558.88
2022/3/19 20:56,287.8,558.32
2022/3/19 20:57,288.95,558.97
2022/3/19 20:58,288.07,557.71
2022/3/19 20:59,288.78,559.02
2022/3/19 21:00,288.64,558.88
2022/3/19 21:01,288.56,558.93
2022/3/19 21:02,287.89,559.11
2022/3/19 21:03,289.09,558.98
2022/3/19 21:04,288.6,558.89
2022/3/19 21:05,288.38,558.88
2022/3/19 21:06,289.08,558.99
2022/3/19 21:07,288.25,558.95
2022/3/19 21:08,288.86,559.17
2022/3/19 21:09,288.95,559.08
2022/3/19 21:10,288.95,559.08
2022/3/19 21:11,288.33,559.02
2022/3/19 21:12,288.33,558.9
2022/3/19 21:13,289.44,558.95
2022/3/19 21:14,287.98,558.79
2022/3/19 21:15,288.73,558.9
2022/3/19 21:16,288.82,559.28
2022/3/19 21:17,288.82,558.97
2022/3/19 21:18,288.82,558.94
2022/3/19 21:19,287.98,558.88
2022/3/19 21:20,288.51,558.96
2022/3/19 21:21,288.77,559
2022/3/19 21:22,289.17,559.19
2022/3/19 21:23,288.95,558.95
2022/3/19 21:24,288.33,558.83
2022/3/19 21:25,288.73,558.78
2022/3/19 21:26,288.28,558.76
2022/3/19 21:27,288.51,558.96
2022/3/19 21:28,289.04,559.26
2022/3/19 21:29,288.6,559.07
2022/3/19 21:30,288.15,558.91
2022/3/19 21:31,289.21,559.18
2022/3/19 21:32,288.56,558.99
2022/3/19 21:33,289,558.85
2022/3/19 21:34,288.9,559.16
2022/3/19 21:35,288.55,558.85
2022/3/19 21:36,288.55,559.37
2022/3/19 21:37,288.15,558.85
2022/3/19 21:38,288.42,558.82
2022/3/19 21:39,289.17,559.6
2022/3/19 21:40,287.8,558.61
2022/3/19 21:41,289.12,559.52
2022/3/19 21:42,288.42,558.97
2022/3/19 21:43,289.04,558.93
2022/3/19 21:44,288.37,558.68
2022/3/19 21:45,287.53,558.71
2022/3/19 21:46,287.49,559.02
2022/3/19 21:47,287.49,559.41
2022/3/19 21:48,288.51,558.94
2022/3/19 21:49,289.34,559.19
2022/3/19 21:50,288.02,558.17
2022/3/19 21:51,288.77,559
2022/3/19 21:52,288.29,558.8
2022/3/19 21:53,289.04,559.38
2022/3/19 21:54,288.42,559.15
2022/3/19 21:55,288.47,559.15
2022/3/19 21:56,288.33,558.83
2022/3/19 21:57,288.6,559.16
2022/3/19 21:58,288.73,559.14
2022/3/19 21:59,288.33,559.13
2022/3/19 22:00,288.86,558.8
2022/3/19 22:01,288.86,558.47
2022/3/19 22:02,288.46,559.49
2022/3/19 22:03,288.47,558.92
2022/3/19 22:04,289.09,559.36
2022/3/19 22:05,288.56,558.52
2022/3/19 22:06,288.56,559.06
2022/3/19 22:07,287.72,558.45
2022/3/19 22:08,287.98,559.09
2022/3/19 22:09,288.51,558.85
2022/3/19 22:10,288.42,558.96
2022/3/19 22:11,288.51,558.61
2022/3/19 22:12,288.95,559.03
2022/3/19 22:13,288.24,559.59
2022/3/19 22:14,288.86,558.99
2022/3/19 22:15,287.49,558.94
2022/3/19 22:16,288.82,558.88
2022/3/19 22:17,287.54,558.65
2022/3/19 22:18,288.33,559.3
2022/3/19 22:19,287.62,558.29
2022/3/19 22:20,289.12,559.13
2022/3/19 22:21,288.2,558.32
2022/3/19 22:22,289.08,559.16
2022/3/19 22:23,288.24,558.5
2022/3/19 22:24,289.17,559.26
2022/3/19 22:25,288.86,558.84
2022/3/19 22:26,288.86,559.03
2022/3/19 22:27,288.51,558.98
2022/3/19 22:28,287.94,559.27
2022/3/19 22:29,288.95,558.84
2022/3/19 22:30,288.28,559.14
2022/3/19 22:31,288.28,559.27
2022/3/19 22:32,288.68,559.07
2022/3/19 22:33,288.95,559.35
2022/3/19 22:34,289.04,559.05
2022/3/19 22:35,288.47,558.96
2022/3/19 22:36,287.76,559.03
2022/3/19 22:37,288.29,559.1
2022/3/19 22:38,288.82,558.79
2022/3/19 22:39,288.82,559.19
2022/3/19 22:40,288.29,558.98
2022/3/19 22:41,289.17,558.88
2022/3/19 22:42,288.9,559.26
2022/3/19 22:43,288.68,559.54
2022/3/19 22:44,288.15,558.88
2022/3/19 22:45,288.07,559.08
2022/3/19 22:46,288.68,559.01
2022/3/19 22:47,288.64,559.01
2022/3/19 22:48,287.67,559.02
2022/3/19 22:49,288.38,558.98
2022/3/19 22:50,289.09,559.2
2022/3/19 22:51,288.73,558.92
2022/3/19 22:52,289.09,559.06
2022/3/19 22:53,288.29,559.02
2022/3/19 22:54,289.08,559.05
2022/3/19 22:55,288.47,559
2022/3/19 22:56,288.95,559.37
2022/3/19 22:57,288.29,559.14
2022/3/19 22:58,288.77,559.14
2022/3/19 22:59,288.06,558.82
2022/3/19 23:00,288.47,559.09
2022/3/19 23:01,288.47,558.83
2022/3/19 23:02,289,559.03
2022/3/19 23:03,287.94,586.62
2022/3/19 23:04,389.62,679.89
2022/3/19 23:05,494.94,695.05
2022/3/19 23:06,495.24,695.34
2022/3/19 23:07,495.24,695.59
2022/3/19 23:08,494.85,695.27
2022/3/19 23:09,494.94,695.34
2022/3/19 23:10,495.24,695.18
2022/3/19 23:11,494.85,695.16
2022/3/19 23:12,495.34,695.35
2022/3/19 23:13,494.54,695.35
2022/3/19 23:14,495.6,695.91
2022/3/19 23:15,495.25,695.39
2022/3/19 23:16,495.12,695.23
2022/3/19 23:17,495.07,695.27
2022/3/19 23:18,494.5,695.63
2022/3/19 23:19,495.03,695.31
2022/3/19 23:20,493.57,695.1
2022/3/19 23:21,494.94,695.17
2022/3/19 23:22,494.94,695.29
2022/3/19 23:23,494.98,695.46
2022/3/19 23:24,495.29,695.63
2022/3/19 23:25,494.5,695.45
2022/3/19 23:26,495.43,695.47
2022/3/19 23:27,494.9,695.28
2022/3/19 23:28,495.51,695.49
2022/3/19 23:29,495.07,695.32
2022/3/19 23:30,495.34,695.43
2022/3/19 23:31,495.12,695.53
2022/3/19 23:32,495.38,695.42
2022/3/19 23:33,494.54,695.01
2022/3/19 23:34,495.11,695.08
2022/3/19 23:35,495.16,695.38
2022/3/19 23:36,494.5,694.9
2022/3/19 23:37,495.2,695.22
2022/3/19 23:38,494.59,694.79
2022/3/19 23:39,495.07,695.17
2022/3/19 23:40,494.54,695.06
2022/3/19 23:41,495.51,695.5
2022/3/19 23:42,494.9,695.85
2022/3/19 23:43,495.39,695.4
2022/3/19 23:44,494.94,695.52
2022/3/19 23:45,495.34,695.39
2022/3/19 23:46,494.5,695.44
2022/3/19 23:47,495.12,695.25
2022/3/19 23:48,494.63,695.82
2022/3/19 23:49,495.07,695.48
2022/3/19 23:50,561.18,740.23
2022/3/19 23:51,626.55,791.31
2022/3/19 23:52,625.76,790.96
2022/3/19 23:53,627.16,791.68
2022/3/19 23:54,626.77,791.75
2022/3/19 23:55,626.77,791.34
2022/3/19 23:56,625.84,791.4
2022/3/19 23:57,626.86,791.7
2022/3/19 23:58,626.29,791.84
2022/3/19 23:59,626.64,791.72
2022/3/20 0:00,626.77,791.56
2022/3/20 0:01,624.96,791.35
2022/3/20 0:02,626.5,791.04
2022/3/20 0:03,626.46,791.74
2022/3/20 0:04,626.46,791.29
2022/3/20 0:05,626.99,791.28
2022/3/20 0:06,626.02,791.11
2022/3/20 0:07,626.99,791.61
2022/3/20 0:08,626.99,791.72
2022/3/20 0:09,626.99,791.66
2022/3/20 0:10,626.24,791.2
2022/3/20 0:11,626.64,791.59
2022/3/20 0:12,626.64,791.6
2022/3/20 0:13,626.64,791.68
2022/3/20 0:14,626.29,791.26
2022/3/20 0:15,626.29,791.58
2022/3/20 0:16,625.93,791.41
2022/3/20 0:17,626.46,791.79
2022/3/20 0:18,626.6,791.9
2022/3/20 0:19,626.77,791.47
2022/3/20 0:20,626.82,791.34
2022/3/20 0:21,626.41,791.61
2022/3/20 0:22,626.11,790.86
2022/3/20 0:23,627.21,791.79
2022/3/20 0:24,626.19,791.4
2022/3/20 0:25,626.28,792.12
2022/3/20 0:26,626.72,791.35
2022/3/20 0:27,627.08,792.31
2022/3/20 0:28,626.94,791.6
2022/3/20 0:29,626.29,791.54
2022/3/20 0:30,626.68,791.59
2022/3/20 0:31,626.33,791.35
2022/3/20 0:32,626.94,791.87
2022/3/20 0:33,625.97,791.02
2022/3/20 0:34,625.97,791.39
2022/3/20 0:35,625.66,791.39
2022/3/20 0:36,626.46,791.37
2022/3/20 0:37,626.82,791.46
2022/3/20 0:38,625.36,791.42
2022/3/20 0:39,626.5,791.22
2022/3/20 0:40,626.64,791.61
2022/3/20 0:41,625.76,790.98
2022/3/20 0:42,627.26,791.77
2022/3/20 0:43,626.5,790.97
2022/3/20 0:44,626.99,791.58
2022/3/20 0:45,626.59,790.96
2022/3/20 0:46,626.99,792.22
2022/3/20 0:47,626.99,791.16
2022/3/20 0:48,626.5,792.38
2022/3/20 0:49,626.94,791.27
2022/3/20 0:50,626.59,791.77
2022/3/20 0:51,626.63,790.52
2022/3/20 0:52,626.63,791.15
2022/3/20 0:53,626.63,791.71
2022/3/20 0:54,627.04,791.41
2022/3/20 0:55,625.89,791.68
2022/3/20 0:56,626.5,792.29
2022/3/20 0:57,626.94,791.38
2022/3/20 0:58,626.99,791.48
2022/3/20 0:59,626.24,791.25
2022/3/20 1:00,626.86,791.47
2022/3/20 1:01,626.86,791.81
2022/3/20 1:02,626.46,791.26
2022/3/20 1:03,626.42,791.55
2022/3/20 1:04,626.24,791.09
2022/3/20 1:05,626.33,791.4
2022/3/20 1:06,626.33,791.37
2022/3/20 1:07,626.2,791.43
2022/3/20 1:08,626.77,791.44
2022/3/20 1:09,626.46,791.53
2022/3/20 1:10,626.77,791.37
2022/3/20 1:11,626.33,791.95
2022/3/20 1:12,626.1,791.4
2022/3/20 1:13,626.1,790.9
2022/3/20 1:14,626.55,791.32
2022/3/20 1:15,627.04,792.35
2022/3/20 1:16,626.77,791.42
2022/3/20 1:17,626.19,791.55
2022/3/20 1:18,626.94,791.68
2022/3/20 1:19,626.9,791.69
2022/3/20 1:20,626.9,790.59
2022/3/20 1:21,626.81,791.76
2022/3/20 1:22,626.41,791.36
2022/3/20 1:23,626.37,791.81
2022/3/20 1:24,627.35,791.73
2022/3/20 1:25,626.9,792.7
2022/3/20 1:26,626.82,791.44
2022/3/20 1:27,626.82,791.66
2022/3/20 1:28,626.82,791.64
2022/3/20 1:29,627.04,791.67
2022/3/20 1:30,627.04,791.7
2022/3/20 1:31,626.55,791.66
2022/3/20 1:32,626.55,791.44
2022/3/20 1:33,626.5,791.58
2022/3/20 1:34,626.72,791.58
2022/3/20 1:35,627.21,791.57
2022/3/20 1:36,626.77,791.35
2022/3/20 1:37,626.42,791.33
2022/3/20 1:38,626.91,791.44
2022/3/20 1:39,626.91,791.54
2022/3/20 1:40,626.15,790.42
2022/3/20 1:41,626.94,791.24
2022/3/20 1:42,626.82,791.2
2022/3/20 1:43,627.17,791.45
2022/3/20 1:44,626.86,792.06
2022/3/20 1:45,626.11,792.27
2022/3/20 1:46,626.11,791.57
2022/3/20 1:47,627.17,791.36
2022/3/20 1:48,626.59,791.33
2022/3/20 1:49,626.94,791.43
2022/3/20 1:50,626.5,791.61
2022/3/20 1:51,626.46,791.31
2022/3/20 1:52,626.68,791.52
2022/3/20 1:53,626.29,791.21
2022/3/20 1:54,626.68,791.27
2022/3/20 1:55,626.37,791.62
2022/3/20 1:56,626.95,791.62
2022/3/20 1:57,626.95,791.62
2022/3/20 1:58,626.72,791.33
2022/3/20 1:59,626.72,791.48
2022/3/20 2:00,626.9,791.47
2022/3/20 2:01,627.08,791.5
2022/3/20 2:02,626.82,791.62
2022/3/20 2:03,627.04,791.52
2022/3/20 2:04,625.89,791.31
2022/3/20 2:05,626.5,791.16
2022/3/20 2:06,626.24,791.66
2022/3/20 2:07,626.68,791.59
2022/3/20 2:08,626.29,791.22
2022/3/20 2:09,625.93,791.3
2022/3/20 2:10,627.04,791.74
2022/3/20 2:11,626.46,791.46
2022/3/20 2:12,626.55,791.55
2022/3/20 2:13,626.28,791.53
2022/3/20 2:14,627.21,791.57
2022/3/20 2:15,626.33,791.32
2022/3/20 2:16,626.46,791.32
2022/3/20 2:17,626.46,791.86
2022/3/20 2:18,626.11,790.96
2022/3/20 2:19,626.86,791.39
2022/3/20 2:20,625.84,792.12
2022/3/20 2:21,626.9,791.63
2022/3/20 2:22,626.41,791.45
2022/3/20 2:23,626.24,791.43
2022/3/20 2:24,626.9,791.55
2022/3/20 2:25,626.9,791.56
2022/3/20 2:26,626.11,791.4
2022/3/20 2:27,626.46,791.65
2022/3/20 2:28,625.13,791.37
2022/3/20 2:29,627.04,791.69
2022/3/20 2:30,627.17,791.75
2022/3/20 2:31,626.99,791.36
2022/3/20 2:32,627.04,791.51
2022/3/20 2:33,626.41,791.42
2022/3/20 2:34,625.62,791.2
2022/3/20 2:35,626.68,790.61
2022/3/20 2:36,627.04,791.34
2022/3/20 2:37,626.9,791.19
2022/3/20 2:38,626.15,791.33
2022/3/20 2:39,626.77,792.07
2022/3/20 2:40,626.37,791.7
2022/3/20 2:41,627.08,791.69
2022/3/20 2:42,626.55,791.66
2022/3/20 2:43,626.46,791.58
2022/3/20 2:44,626.82,791.45
2022/3/20 2:45,626.41,791.07
2022/3/20 2:46,626.41,791.78
2022/3/20 2:47,626.59,791.61
2022/3/20 2:48,625.84,791.38
2022/3/20 2:49,627.04,791.6
2022/3/20 2:50,626.55,791.28
2022/3/20 2:51,627.21,791.48
2022/3/20 2:52,626.99,791.62
2022/3/20 2:53,626.1,791.29
2022/3/20 2:54,626.9,791.73
2022/3/20 2:55,625.71,791.48
2022/3/20 2:56,627.12,791.32
2022/3/20 2:57,627.12,791.8
2022/3/20 2:58,625.84,791.26
2022/3/20 2:59,627.04,791.84
2022/3/20 3:00,626.42,791.6
2022/3/20 3:01,626.07,791.27
2022/3/20 3:02,626.15,791.43
2022/3/20 3:03,626.37,791.03
2022/3/20 3:04,625.58,791.1
2022/3/20 3:05,626.24,791.24
2022/3/20 3:06,626.55,791.6
2022/3/20 3:07,626.06,791.16
2022/3/20 3:08,626.07,791.26
2022/3/20 3:09,626.02,791.08
2022/3/20 3:10,626.24,791.32
2022/3/20 3:11,626.37,791.75
2022/3/20 3:12,627.08,791.39
2022/3/20 3:13,626.68,791.8
2022/3/20 3:14,627.08,791.79
2022/3/20 3:15,626.59,791.84
2022/3/20 3:16,627.04,791.57
2022/3/20 3:17,626.37,791.45
2022/3/20 3:18,627.04,791.58
2022/3/20 3:19,627.04,791.53
2022/3/20 3:20,626.28,791.33
2022/3/20 3:21,626.99,791.61
2022/3/20 3:22,626.41,791.51
2022/3/20 3:23,627.04,791.53
2022/3/20 3:24,626.15,791.41
2022/3/20 3:25,626.63,791.34
2022/3/20 3:26,626.55,791.6
2022/3/20 3:27,626.55,791.13
2022/3/20 3:28,626.5,791.63
2022/3/20 3:29,625.88,790.09
2022/3/20 3:30,625.75,791.25
2022/3/20 3:31,626.33,791.12
2022/3/20 3:32,626.94,791.72
2022/3/20 3:33,625.89,791.02
2022/3/20 3:34,626.82,791.69
2022/3/20 3:35,626.11,790.66
2022/3/20 3:36,626.55,792
2022/3/20 3:37,625.84,790.98
2022/3/20 3:38,627.04,792.55
2022/3/20 3:39,626.24,791.55
2022/3/20 3:40,626.95,791.85
2022/3/20 3:41,626.46,791.63
2022/3/20 3:42,626.9,791.62
2022/3/20 3:43,626.9,791.79
2022/3/20 3:44,625.97,791.66
2022/3/20 3:45,626.6,791.48
2022/3/20 3:46,626.29,791.5
2022/3/20 3:47,626.68,791.64
2022/3/20 3:48,625.71,791.28
2022/3/20 3:49,626.6,791.9
2022/3/20 3:50,626.02,791.52
2022/3/20 3:51,627.3,791.66
2022/3/20 3:52,626.19,791.67
2022/3/20 3:53,626.77,791.7
2022/3/20 3:54,626.24,791.42
2022/3/20 3:55,626.77,791.62
2022/3/20 3:56,626.77,791.43
2022/3/20 3:57,626.29,791.99
2022/3/20 3:58,625.58,791.06
2022/3/20 3:59,625.05,791.49
2022/3/20 4:00,626.9,791.82
2022/3/20 4:01,626.37,791.54
2022/3/20 4:02,626.15,791.39
2022/3/20 4:03,627.39,792.02
2022/3/20 4:04,625.01,790.73
2022/3/20 4:05,627.3,791.93
2022/3/20 4:06,626.11,790.54
2022/3/20 4:07,626.46,791.14
2022/3/20 4:08,626.46,791.08
2022/3/20 4:09,626.46,791.47
2022/3/20 4:10,626.46,791.51
2022/3/20 4:11,626.46,791.42
2022/3/20 4:12,626.46,791.35
2022/3/20 4:13,626.59,791.46
2022/3/20 4:14,626.59,791.56
2022/3/20 4:15,626.24,791.4
2022/3/20 4:16,626.9,791.22
2022/3/20 4:17,626.9,791.39
2022/3/20 4:18,626.37,791.72
2022/3/20 4:19,626.99,791.53
2022/3/20 4:20,626.99,791.68
2022/3/20 4:21,626.72,791.47
2022/3/20 4:22,626.37,791.28
2022/3/20 4:23,626.46,791.64
2022/3/20 4:24,626.86,791.51
2022/3/20 4:25,626.77,791.3
2022/3/20 4:26,626.37,791.52
2022/3/20 4:27,626.59,791.6
2022/3/20 4:28,626.6,792.1
2022/3/20 4:29,625.8,791.14
2022/3/20 4:30,627.04,792.08
2022/3/20 4:31,626.64,791.51
2022/3/20 4:32,626.99,792.16
2022/3/20 4:33,626.86,791.43
2022/3/20 4:34,626.77,792.11
2022/3/20 4:35,626.95,791.49
2022/3/20 4:36,626.42,791.59
2022/3/20 4:37,626.07,791.5
2022/3/20 4:38,626.42,791.42
2022/3/20 4:39,626.91,791.46
2022/3/20 4:40,626.91,791.58
2022/3/20 4:41,626.6,791.48
2022/3/20 4:42,626.6,791.5
2022/3/20 4:43,626.37,791.28
2022/3/20 4:44,626.68,791.68
2022/3/20 4:45,626.29,791.36
2022/3/20 4:46,626.99,791.76
2022/3/20 4:47,627.04,791.53
2022/3/20 4:48,626.15,790.94
2022/3/20 4:49,626.72,791.71
2022/3/20 4:50,625.97,791.28
2022/3/20 4:51,626.11,791.47
2022/3/20 4:52,625.8,791.02
2022/3/20 4:53,626.99,791.49
2022/3/20 4:54,626.42,791.64
2022/3/20 4:55,626.42,791.51
2022/3/20 4:56,626.42,791.46
2022/3/20 4:57,626.42,790.83
2022/3/20 4:58,626.55,791.48
2022/3/20 4:59,626.94,791.74
2022/3/20 5:00,626.06,791.49
2022/3/20 5:01,626.82,792.27
2022/3/20 5:02,626.9,792.15
2022/3/20 5:03,626.82,791.45
2022/3/20 5:04,626.82,791.53
2022/3/20 5:05,626.82,791.69
2022/3/20 5:06,626.77,791.58
2022/3/20 5:07,626.19,791.28
2022/3/20 5:08,625.93,791.2
2022/3/20 5:09,626.5,791.58
2022/3/20 5:10,626.24,791.56
2022/3/20 5:11,626.95,791.83
2022/3/20 5:12,626.95,791.22
2022/3/20 5:13,626.86,791.34
2022/3/20 5:14,626.86,791.49
2022/3/20 5:15,626.5,791.6
2022/3/20 5:16,626.5,791.42
2022/3/20 5:17,626.5,790.67
2022/3/20 5:18,626.5,791.39
2022/3/20 5:19,627.04,791.8
2022/3/20 5:20,626.55,791.68
2022/3/20 5:21,627.04,791.64
2022/3/20 5:22,626.07,791.1
2022/3/20 5:23,626.6,791.56
2022/3/20 5:24,626.02,790.51
2022/3/20 5:25,626.33,791.65
2022/3/20 5:26,626.5,790.5
2022/3/20 5:27,626.46,791.5
2022/3/20 5:28,626.41,791.58
2022/3/20 5:29,626.11,791.14
2022/3/20 5:30,626.11,791.38
2022/3/20 5:31,626.11,791.31
2022/3/20 5:32,626.06,790.82
2022/3/20 5:33,626.94,791.86
2022/3/20 5:34,627.12,791.03
2022/3/20 5:35,626.63,792.09
2022/3/20 5:36,626.55,791.4
2022/3/20 5:37,625.8,791.25
2022/3/20 5:38,626.82,791.56
2022/3/20 5:39,627.35,791.79
2022/3/20 5:40,626.29,791.71
2022/3/20 5:41,626.33,791.44
2022/3/20 5:42,626.38,791.84
2022/3/20 5:43,626.38,791.44
2022/3/20 5:44,626.73,791.75
2022/3/20 5:45,626.19,791.33
2022/3/20 5:46,625.4,791.19
2022/3/20 5:47,626.46,791.15
2022/3/20 5:48,624.48,791.65
2022/3/20 5:49,626.11,791.26
2022/3/20 5:50,626.86,791.63
2022/3/20 5:51,625.88,791.31
2022/3/20 5:52,625.35,791.64
2022/3/20 5:53,626.9,791.31
2022/3/20 5:54,626.68,792
2022/3/20 5:55,626.68,790.94
2022/3/20 5:56,626.9,791.87
2022/3/20 5:57,625.53,790.91
2022/3/20 5:58,626.19,791.28
2022/3/20 5:59,626.19,791.45
2022/3/20 6:00,626.55,791.61
2022/3/20 6:01,625.88,791.37
2022/3/20 6:02,627.12,791.86
2022/3/20 6:03,626.9,791.42
2022/3/20 6:04,626.9,791.54
2022/3/20 6:05,626.5,791.39
2022/3/20 6:06,626.33,791.21
2022/3/20 6:07,626.68,791.24
2022/3/20 6:08,626.06,791.6
2022/3/20 6:09,626.55,791.1
2022/3/20 6:10,626.5,791.52
2022/3/20 6:11,626.5,791.21
2022/3/20 6:12,626.5,791.83
2022/3/20 6:13,626.5,791.26
2022/3/20 6:14,626.77,791.47
2022/3/20 6:15,626.59,790.75
2022/3/20 6:16,626.59,791.46
2022/3/20 6:17,626.15,791.05
2022/3/20 6:18,626.77,791.19
2022/3/20 6:19,626.77,792.16
2022/3/20 6:20,626.77,791.65
2022/3/20 6:21,626.72,791.66
2022/3/20 6:22,626.72,791.55
2022/3/20 6:23,626.72,791.38
2022/3/20 6:24,626.33,791.42
2022/3/20 6:25,626.72,791.61
2022/3/20 6:26,626.02,791.37
2022/3/20 6:27,626.41,791.55
2022/3/20 6:28,626.41,791.59
2022/3/20 6:29,626.77,791.24
2022/3/20 6:30,626.77,791.5
2022/3/20 6:31,626.9,791.41
2022/3/20 6:32,626.9,791.48
2022/3/20 6:33,626.64,791.34
2022/3/20 6:34,626.68,791.55
2022/3/20 6:35,625.93,790.81
2022/3/20 6:36,626.64,791.67
2022/3/20 6:37,626.19,791.57
2022/3/20 6:38,626.55,791.42
2022/3/20 6:39,627.39,791.86
2022/3/20 6:40,627.08,792.36
2022/3/20 6:41,625.93,790.82
2022/3/20 6:42,626.77,791.52
2022/3/20 6:43,626.11,790.63
2022/3/20 6:44,627.12,791.67
2022/3/20 6:45,626.41,790.87
2022/3/20 6:46,626.02,790.66
2022/3/20 6:47,626.55,791.87
2022/3/20 6:48,626.9,791.57
2022/3/20 6:49,626.55,791.89
2022/3/20 6:50,626.99,791.72
2022/3/20 6:51,626.55,791.68
2022/3/20 6:52,626.55,791.83
2022/3/20 6:53,626.9,792.17
2022/3/20 6:54,626.9,791.58
2022/3/20 6:55,625.8,791.86
2022/3/20 6:56,626.86,791.42
2022/3/20 6:57,626.77,791.87
2022/3/20 6:58,626.55,791.5
2022/3/20 6:59,626.55,791.45
2022/3/20 7:00,626.55,791.41
2022/3/20 7:01,626.6,791.56
2022/3/20 7:02,626.95,791.56
2022/3/20 7:03,625.93,791.04
2022/3/20 7:04,626.95,791.33
2022/3/20 7:05,626.15,790.47
2022/3/20 7:06,626.29,791.57
2022/3/20 7:07,626.6,791.34
2022/3/20 7:08,626.6,791.57
2022/3/20 7:09,626.24,791.24
2022/3/20 7:10,626.91,791.53
2022/3/20 7:11,626.2,791.77
2022/3/20 7:12,627.12,791.61
2022/3/20 7:13,626.9,791.73
2022/3/20 7:14,626.55,791.97
2022/3/20 7:15,582.88,785.35
2022/3/20 7:16,583.29,785.19
2022/3/20 7:17,583.55,785.22
2022/3/20 7:18,583.55,785.12
2022/3/20 7:19,583.55,785.53
2022/3/20 7:20,583.55,785.13
2022/3/20 7:21,584.34,785.41
2022/3/20 7:22,582.8,785.06
2022/3/20 7:23,584.35,785.51
2022/3/20 7:24,582.4,784.96
2022/3/20 7:25,583.19,785.17
2022/3/20 7:26,584.12,784.99
2022/3/20 7:27,583.37,785.23
2022/3/20 7:28,582.93,784.8
2022/3/20 7:29,583.46,785.01
2022/3/20 7:30,583.55,785.25
2022/3/20 7:31,583.55,785.62
2022/3/20 7:32,582.89,785.25
2022/3/20 7:33,583.46,785.45
2022/3/20 7:34,584.17,786.95
2022/3/20 7:35,582.58,785.26
2022/3/20 7:36,582.31,784.92
2022/3/20 7:37,583.28,785.01
2022/3/20 7:38,583.28,785.31
2022/3/20 7:39,582.04,785.27
2022/3/20 7:40,583.59,785.04
2022/3/20 7:41,583.68,786.07
2022/3/20 7:42,583.51,784.36
2022/3/20 7:43,584.08,785.78
2022/3/20 7:44,583.42,784.86
2022/3/20 7:45,582.98,785.7
2022/3/20 7:46,582.66,784.55
2022/3/20 7:47,583.99,785.84
2022/3/20 7:48,582.76,785.13
2022/3/20 7:49,584.12,785.46
2022/3/20 7:50,583.11,785.27
2022/3/20 7:51,583.51,785.13
2022/3/20 7:52,583.55,785.29
2022/3/20 7:53,584.04,785.84
2022/3/20 7:54,582.93,784.7
2022/3/20 7:55,583.37,785.9
2022/3/20 7:56,583.02,785.31
2022/3/20 7:57,583.64,785.55
2022/3/20 7:58,583.64,785.78
2022/3/20 7:59,583.29,784.46
2022/3/20 8:00,582.8,784.79
